Date,Order #,Receipt ID,User,Department,Product,Promo Code,G/L Account,Student Name,Student #,Student Type,School,Grade,Homeroom,Payment Method,Status,ACH Status,Comment,Payment on Account,Batch ID,Batch Date,Confirmed,Txn Source,Sales Tag,Reference,Other,Other 1,Other 2,Other 3,Other 4,Other 5,Other 6,Other 7,Other 8,Other 9,Other 10
10/30/2024 09:13:41 AM,FTKA3ULFBW7ROBJ,B0M21MDARO05AZB,"Burns, Monica",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Burns, Logan",1109,student,UCS-Elementary,4,"Ms. C, Rm. S52",School Store,Settled,,,50.00,573118949,10/31/2024 01:13:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-03-10,Grade Level:4,Parent/Guardian Name:Monica Burns,Parent Phone Number:(944)-288-4681,Parent Email:monica.burns@yahoo.com,Emergency Contact (If parent can't be reached):Roger Dudley,Emergency Contact Phone Number:(485)-731-6059,Shirt Size:Youth XLarge,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/30/2024 09:13:54 AM,PS4JG7XTBTOB1Z0,LV65N5MQMKA5UJE,"Henry, Susan",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Henry, Sawyer",1110,student,UCS-Middle School,6,"Mrs. A, Rm. S41",School Store,Settled,,,50.00,573118949,10/31/2024 01:13:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-12-28,Grade Level:6,Parent/Guardian Name:Susan Henry,Parent Phone Number:(115)-343-4557,Parent Email:susan.henry@hotmail.com,Emergency Contact (If parent can't be reached):David Bauer,Emergency Contact Phone Number:(519)-579-1260,Shirt Size:Youth Medium,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/30/2024 09:14:07 AM,39T7ZF57C60JHJK,RC1HIL4SDDBPEGC,"Dudley, David",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Dudley, Skyler",1111,student,UCS-Elementary,5,"Mrs. N, Rm. S54",School Store,Settled,,,50.00,573118949,10/31/2024 01:13:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2014-02-23,Grade Level:5,Parent/Guardian Name:David Dudley,Parent Phone Number:(312)-406-6234,Parent Email:david.dudley@gmail.com,Emergency Contact (If parent can't be reached):Natalie Robinson,Emergency Contact Phone Number:(541)-163-3537,Shirt Size:Adult Small,Short Size:Adult Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/30/2024 01:45:27 PM,0TCVGDVCIMESVJG,5ETMNMFUY25N8IU,"Glenn, Ellen",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Glenn, Marley",1112,student,UCS-Middle School,7,"Mr. L, Rm. S9",School Store,Settled,,,50.00,573118949,10/31/2024 01:13:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2015-01-14,Grade Level:7,Parent/Guardian Name:Ellen Glenn,Parent Phone Number:(495)-992-3228,Parent Email:ellen.glenn@gmail.com,Emergency Contact (If parent can't be reached):Jonathan Townsend,Emergency Contact Phone Number:(670)-359-3466,Shirt Size:Adult Small,Short Size:Adult Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/31/2024 08:41:55 AM,2ASB8SO12EBADG3,R9XE7ISQHEPXH20,"Rivera, Danny",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Rivera, Lennon",1113,student,UCS-Elementary,3,"Ms. B, Rm. S59",School Store,Settled,,,50.00,573465605,11/01/2024 12:58:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2015-03-09,Grade Level:3,Parent/Guardian Name:Danny Rivera,Parent Phone Number:(313)-145-5814,Parent Email:danny.rivera@hotmail.com,Emergency Contact (If parent can't be reached):Brandon Rivera,Emergency Contact Phone Number:(468)-232-9128,Shirt Size:Youth Medium,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/31/2024 08:42:14 AM,MJK7CS2PAV25KWX,6X3W82NBAJCKXYA,"Martinez, Nicole",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Martinez, Finley",1114,student,UCS-Middle School,7,"Mr. G, Rm. S6",School Store,Settled,,,50.00,573465605,11/01/2024 12:58:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2011-01-08,Grade Level:7,Parent/Guardian Name:Nicole Martinez,Parent Phone Number:(108)-374-8789,Parent Email:nicole.martinez@hotmail.com,Emergency Contact (If parent can't be reached):Karen Johnson,Emergency Contact Phone Number:(285)-334-4085,Shirt Size:Adult Medium,Short Size:Adult Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
11/01/2024 10:20:35 AM,A3ENJKLDD0KLIN6,EE7TIAKWCL3NXYG,"Craig, Amanda",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Craig, Finley",1115,student,UCS-Middle School,8,"Mrs. S, Rm. S32",School Store,Settled,,,50.00,573904932,11/02/2024 01:03:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-08-21,Grade Level:8,Parent/Guardian Name:Amanda Craig,Parent Phone Number:(963)-804-5286,Parent Email:amanda.craig@gmail.com,Emergency Contact (If parent can't be reached):Sarah Taylor,Emergency Contact Phone Number:(214)-383-4320,Shirt Size:Adult Small,Short Size:Adult Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:No
11/01/2024 10:20:35 AM,A3ENJKLDD0KLIN6,EE7TIAKWCL3NXYG,"Greene, Carrie",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Greene, Taylor",1116,student,UCS-Elementary,4,"Ms. C, Rm. S52",School Store,Settled,,,50.00,573904932,11/02/2024 01:03:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2010-12-13,Grade Level:4,Parent/Guardian Name:Carrie Greene,Parent Phone Number:(217)-998-3915,Parent Email:carrie.greene@gmail.com,Emergency Contact (If parent can't be reached):Stacy Rivas,Emergency Contact Phone Number:(508)-584-3486,Shirt Size:Youth Small,Short Size:Youth Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
11/04/2024 02:51:29 PM,BM39ICW5DR7T0E2,JQ9K7Q00UT2EYGL,"Carrillo, Jesse",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Carrillo, Marley",1117,student,UCS-Elementary,3,"Ms. C, Rm. S50",School Store,Settled,,,50.00,574860895,11/05/2024 01:00:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-10-06,Grade Level:3,Parent/Guardian Name:Jesse Carrillo,Parent Phone Number:(456)-970-4631,Parent Email:jesse.carrillo@yahoo.com,Emergency Contact (If parent can't be reached):Cameron Olson,Emergency Contact Phone Number:(257)-428-6895,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Sí,I have read the Athletic Uniform and Equipment agreement:Sí
11/04/2024 03:30:32 PM,RYB6HY89DYHPO9G,X9KCPK2F352JVHX,"Daniels, Cheryl",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Daniels, Rowan",1118,student,UCS-Elementary,4,"Ms. L, Rm. S56",School Store,Settled,,,50.00,574860895,11/05/2024 01:00:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2014-11-05,Grade Level:4,Parent/Guardian Name:Cheryl Daniels,Parent Phone Number:(337)-338-3528,Parent Email:cheryl.daniels@hotmail.com,Emergency Contact (If parent can't be reached):Joseph Smith,Emergency Contact Phone Number:(738)-464-6327,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
11/04/2024 03:47:13 PM,4831WWN1ALBHGGM,YGASXEEV2NP1D8P,"Baker, Chris",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Baker, Cameron",1119,student,UCS-Elementary,5,"Mrs. I, Rm. S55",School Store,Settled,,,50.00,574860895,11/05/2024 01:00:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2010-10-10,Grade Level:5,Parent/Guardian Name:Chris Baker,Parent Phone Number:(222)-647-7232,Parent Email:chris.baker@yahoo.com,Emergency Contact (If parent can't be reached):Stephanie Stevenson,Emergency Contact Phone Number:(901)-931-6086,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
11/05/2024 08:49:06 AM,2K7XZNNBS8L3MO4,2XAU4AY7OGI1CJ9,"Kim, Dawn",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Kim, Lennon",1120,student,UCS-Elementary,5,"Ms. Y, Rm. S53",School Store,Settled,,,50.00,575269299,11/06/2024 12:57:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2015-12-03,Grade Level:5,Parent/Guardian Name:Dawn Kim,Parent Phone Number:(768)-665-8162,Parent Email:dawn.kim@gmail.com,Emergency Contact (If parent can't be reached):Ruben Nelson,Emergency Contact Phone Number:(319)-554-9571,Shirt Size:Adult Small,Short Size:Adult Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
11/05/2024 08:49:06 AM,2K7XZNNBS8L3MO4,2XAU4AY7OGI1CJ9,"Williams, Shelly",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Williams, Emerson",1121,student,UCS-Elementary,3,"Ms. W, Rm. S57",School Store,Settled,,,50.00,575269299,11/06/2024 12:57:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-02-21,Grade Level:3,Parent/Guardian Name:Shelly Williams,Parent Phone Number:(528)-791-8004,Parent Email:shelly.williams@yahoo.com,Emergency Contact (If parent can't be reached):Michelle Delacruz,Emergency Contact Phone Number:(890)-476-1788,Shirt Size:Youth Medium,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
11/05/2024 08:59:42 AM,DPSAQTW70QIV2AT,L79F5FW6ZVKMII2,"Jones, Courtney",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Jones, Peyton",1122,student,UCS-Middle School,7,"Mr. H, Rm. S26",School Store,Settled,,,-50.00,575269299,11/06/2024 12:57:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2013-12-21,Grade Level:7,Parent/Guardian Name:Courtney Jones,Parent Phone Number:(948)-207-9170,Parent Email:courtney.jones@hotmail.com,Emergency Contact (If parent can't be reached):Kenneth Perez,Emergency Contact Phone Number:(526)-183-7856,Shirt Size:Adult Small,Short Size:Adult Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
11/07/2024 09:00:06 AM,CBOT1F093OARX77,I6V8TNXJLBQUBGG,"Ramirez, Vickie",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Ramirez, Lennon",1123,student,UCS-Elementary,4,"Ms. C, Rm. S52",School Store,Approved,Pending,,50.00,8219422,11/07/2024 08:45:00 PM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2014-02-03,Grade Level:4,Parent/Guardian Name:Vickie Ramirez,Parent Phone Number:(879)-288-6723,Parent Email:vickie.ramirez@yahoo.com,Emergency Contact (If parent can't be reached):Steven Drake,Emergency Contact Phone Number:(263)-203-7855,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
